UserID,Timestamp,Event,SubscriptionType,Description
User_112,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_268,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_376,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_365,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_376,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_39,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_217,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_228,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_27,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_192,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_20,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_300,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_215,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_198,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_88,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_248,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_40,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_186,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_56,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_25,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_312,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_50,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_395,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_376,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_105,2023-03-08,Subscription,Premium,User subscribed to the Premium plan
User_28,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_43,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_147,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_188,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_102,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_177,2023-03-08,Subscription,Free,User subscribed to the Free plan
User_266,2023-03-08,Subscription,Basic,User subscribed to the Basic plan
User_270,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_9,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_1,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_392,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_121,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_384,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_190,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_210,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_200,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_316,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_202,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_223,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_199,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_222,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_172,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_29,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_210,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_290,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_218,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_166,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_248,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_47,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_311,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_56,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_119,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_251,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_353,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_20,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_285,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_136,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_181,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_358,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_392,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_65,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_26,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_232,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_65,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_213,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_222,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_85,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_146,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_164,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_302,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_322,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_332,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_192,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_80,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_231,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_286,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_201,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_231,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_171,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_94,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_33,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_138,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_197,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_103,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_89,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_136,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_251,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_9,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_174,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_67,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_241,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_311,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_387,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_201,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_30,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_395,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_313,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_231,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_148,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_309,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_53,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_136,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_6,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_259,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_396,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_80,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_306,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_179,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_58,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_66,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_178,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_377,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_139,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_197,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_83,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_18,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_69,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_39,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_228,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_17,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_83,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_354,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_96,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_154,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_87,2023-03-09,Subscription,Free,User subscribed to the Free plan
User_331,2023-03-09,Subscription,Premium,User subscribed to the Premium plan
User_279,2023-03-09,Subscription,Basic,User subscribed to the Basic plan
User_27,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_76,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_340,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_179,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_42,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_34,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_12,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_272,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_7,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_128,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_163,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_290,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_289,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_371,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_147,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_346,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_163,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_4,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_99,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_379,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_201,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_183,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_37,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_131,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_241,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_69,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_361,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_330,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_329,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_313,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_200,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_276,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_127,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_291,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_131,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_74,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_142,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_121,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_270,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_373,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_236,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_297,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_144,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_150,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_214,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_396,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_322,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_386,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_269,2023-03-10,Subscription,Free,User subscribed to the Free plan
User_81,2023-03-10,Subscription,Basic,User subscribed to the Basic plan
User_186,2023-03-10,Subscription,Premium,User subscribed to the Premium plan
User_391,2023-03-10,Subscription,Free,User subscribed to the Free plan
